"PassengerID","Survived"
"1052",0.383839033334758
"1053",0.383839033334758
"1054",0.383839033334758
"1055",0.383839033334758
"1056",0.383839033334758
"1057",0.383839033334758
"1058",0.383839033334758
"1059",0.383839033334758
"1060",0.383839033334758
"1061",0.383839033334758
"1062",0.383839033334758
"1063",0.383839033334758
"1064",0.383839033334758
"1065",0.383839033334758
"1066",0.383839033334758
"1067",0.383839033334758
"1068",0.383839033334758
"1069",0.383839033334758
"1070",0.383839033334758
"1071",0.383839033334758
"1072",0.383839033334758
"1073",0.383839033334758
"1074",0.383839033334758
"1075",0.383839033334758
"1076",0.383839033334758
"1077",0.383839033334758
"1078",0.383839033334758
"1079",0.383839033334758
"1080",0.383839033334758
"1081",0.383839033334758
"1082",0.383839033334758
"1083",0.383839033334758
"1084",0.383839033334758
"1085",0.383839033334758
"1086",0.383839033334758
"1087",0.383839033334758
"1088",0.383839033334758
"1089",0.383839033334758
"1090",0.383839033334758
"1091",0.383839033334758
"1092",0.383839033334758
"1093",0.383839033334758
"1094",0.383839033334758
"1095",0.383839033334758
"1096",0.383839033334758
"1097",0.383839033334758
"1098",0.383839033334758
"1099",0.383839033334758
"1100",0.383839033334758
"1101",0.383839033334758
"1102",0.383839033334758
"1103",0.383839033334758
"1104",0.383839033334758
"1105",0.383839033334758
"1106",0.383839033334758
"1107",0.383839033334758
"1108",0.383839033334758
"1109",0.383839033334758
"1110",0.383839033334758
"1111",0.383839033334758
"1112",0.383839033334758
"1113",0.383839033334758
"1114",0.383839033334758
"1115",0.383839033334758
"1116",0.383839033334758
"1117",0.383839033334758
"1118",0.383839033334758
"1119",0.383839033334758
"1120",0.383839033334758
"1121",0.383839033334758
"1122",0.383839033334758
"1123",0.383839033334758
"1124",0.383839033334758
"1125",0.383839033334758
"1126",0.383839033334758
"1127",0.383839033334758
"1128",0.383839033334758
"1129",0.383839033334758
"1130",0.383839033334758
"1131",0.383839033334758
"1132",0.383839033334758
"1133",0.383839033334758
"1134",0.383839033334758
"1135",0.383839033334758
"1136",0.383839033334758
"1137",0.383839033334758
"1138",0.383839033334758
"1139",0.383839033334758
"1140",0.383839033334758
"1141",0.383839033334758
"1142",0.383839033334758
"1143",0.383839033334758
"1144",0.383839033334758
"1145",0.383839033334758
"1146",0.383839033334758
"1147",0.383839033334758
"1148",0.383839033334758
"1149",0.383839033334758
"1150",0.383839033334758
"1151",0.383839033334758
"1152",0.383839033334758
"1153",0.383839033334758
"1154",0.383839033334758
"1155",0.383839026267414
"1156",0.383839033334758
"1157",0.383839033334758
"1158",0.383839033334758
"1159",0.383839033334758
"1160",0.383838918425025
"1161",0.383839033334758
"1162",0.383839033334758
"1163",0.383839033334758
"1164",0.383839033334758
"1165",0.383839033334758
"1166",0.383839033334758
"1167",0.383839033334758
"1168",0.383839033334758
"1169",0.383839033334758
"1170",0.383839033334758
"1171",0.383839033334758
"1172",0.383839033334758
"1173",0.383839033334758
"1174",0.383839033334758
"1175",0.383839033334758
"1176",0.383839033334758
"1177",0.383839033334758
"1178",0.383839033334758
"1179",0.383839033334758
"1180",0.383839033334758
"1181",0.383839033334758
"1182",0.383839033334758
"1183",0.383839033334758
"1184",0.383839033334758
"1185",0.383839033334758
"1186",0.383839033334758
"1187",0.383839033334758
"1188",0.383839033334758
"1189",0.383839033334758
"1190",0.383839033334758
"1191",0.383839033334758
"1192",0.383839033334758
"1193",0.383839033334758
"1194",0.383839033334758
"1195",0.383839033334758
"1196",0.383839033334758
"1197",0.383839033334758
"1198",0.383839033334758
"1199",0.383838882864549
"1200",0.383839033334758
"1201",0.383839033334758
"1202",0.383839033334758
"1203",0.383839033334758
"1204",0.383839033334758
"1205",0.383839033334758
"1206",0.383839033334758
"1207",0.383839033334758
"1208",0.383839033334758
"1209",0.383839033334758
"1210",0.383839033334758
"1211",0.383839033334758
"1212",0.383839033334758
"1213",0.383839033334758
"1214",0.383839033334758
"1215",0.383839033334758
"1216",0.383839033334758
"1217",0.383839033334758
"1218",0.383839033334758
"1219",0.383839033334758
"1220",0.383839033334758
"1221",0.383839033334758
"1222",0.383839033334758
"1223",0.383839033334758
"1224",0.383839033334758
"1225",0.383839033334758
"1226",0.383839033334758
"1227",0.383839033334758
"1228",0.383839033334758
"1229",0.383839033334758
"1230",0.383839033334758
"1231",0.383839033334758
"1232",0.383839033334758
"1233",0.383839033334758
"1234",0.383839033334758
"1235",0.383839033334758
"1236",0.383839033334758
"1237",0.383839033334758
"1238",0.383839033334758
"1239",0.383839033334758
"1240",0.383839033334758
"1241",0.383839033334758
"1242",0.383839033334758
"1243",0.383839033334758
"1244",0.383839033334758
"1245",0.383839033334758
"1246",0.383839033334758
"1247",0.383839033334758
"1248",0.383839033334758
"1249",0.383839033334758
"1250",0.383839033334758
"1251",0.383839033334758
"1252",0.383839033334758
"1253",0.383839033334758
"1254",0.383839033334758
"1255",0.383839033334758
"1256",0.383839033334758
"1257",0.383839033334758
"1258",0.383839033334758
"1259",0.383839033334758
"1260",0.383839033334758
"1261",0.383839033334758
"1262",0.383839033334758
"1263",0.383839033334758
"1264",0.383839033334758
"1265",0.383839033334758
"1266",0.383839033334758
"1267",0.383839033334758
"1268",0.383839033334758
"1269",0.383839033334758
"1270",0.383839033334758
"1271",0.383839033334758
"1272",0.383839033334758
"1273",0.383839033334758
"1274",0.383839033334758
"1275",0.383839033334758
"1276",0.383839033334758
"1277",0.383839033334758
"1278",0.383839033334758
"1279",0.383839033334758
"1280",0.383839033334758
"1281",0.383839033334758
"1282",0.383839033334758
"1283",0.383839033334758
"1284",0.383839033334758
"1285",0.383839033334758
"1286",0.383839033334758
"1287",0.383839033334758
"1288",0.383839033334758
"1289",0.383839033334758
"1290",0.383839033334758
"1291",0.383839033334758
"1292",0.383839033334758
"1293",0.383839033334758
"1294",0.383839033334758
"1295",0.383839033334758
"1296",0.383839033334758
"1297",0.383839033334758
"1298",0.383839033334758
"1299",0.383839033334758
"1300",0.383839033334758
"1301",0.383839033334758
"1302",0.383839033334758
"1303",0.383839033334758
"1304",0.383839033334758
"1305",0.383839033334758
"1306",0.383839033334758
"1307",0.383839033334758
"1308",0.383839033334758
"1309",0.383839033334758
